Site,Parameter,Date (LST),Value,Unit,QCCode,OPCode
RIVR,T640-PM2.5 AQI,2023/03/01 22:00,4.41312,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/01 23:00,5.59769,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 00:00,5.29586,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 01:00,4.52586,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 02:00,3.95858,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 03:00,5.24971,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 04:00,5.58002,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 05:00,6.15494,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 06:00,6.38117,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 07:00,6.88875,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 08:00,6.46011,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 09:00,9.30163,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 10:00,5.22042,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 11:00,4.51442,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 12:00,4.16997,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 13:00,5.28799,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 14:00,7.99817,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 15:00,8.63838,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 16:00,5.51231,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 17:00,5.55815,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 18:00,6.42998,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 19:00,7.40353,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 20:00,7.88206,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 21:00,8.67019,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 22:00,16.73334,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/02 23:00,9.99567,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 00:00,11.02124,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 01:00,12.57093,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 02:00,12.98471,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 03:00,13.31999,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 04:00,15.80821,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 05:00,17.52039,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 06:00,19.62255,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 07:00,23.74811,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 08:00,22.9791,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 09:00,19.58923,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 10:00,17.53696,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 11:00,11.53361,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 12:00,9.74785,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 13:00,11.35619,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 14:00,10.82909,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 15:00,11.04069,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 16:00,11.54014,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 17:00,8.33808,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 18:00,11.73657,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 19:00,13.83734,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 20:00,13.58437,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 21:00,17.08647,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 22:00,19.19894,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/03 23:00,22.13696,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 00:00,24.91388,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 01:00,20.38504,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 02:00,25.1478,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 03:00,24.3581,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 04:00,25.95595,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 05:00,24.69067,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 06:00,26.53625,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 07:00,45.3486,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 08:00,27.26587,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 09:00,18.61202,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 10:00,8.92779,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 11:00,8.46009,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 12:00,11.76432,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 13:00,10.32014,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 14:00,7.35473,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 15:00,5.68505,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 16:00,6.68032,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 17:00,7.47261,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 18:00,9.00215,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 19:00,9.19829,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 20:00,10.36633,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 21:00,11.681,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 22:00,13.59163,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/04 23:00,13.24362,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 00:00,14.00322,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 01:00,14.22245,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 02:00,13.77142,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 03:00,15.02583,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 04:00,15.13679,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 05:00,15.84117,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 06:00,15.83221,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 07:00,14.60524,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 08:00,13.96984,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 09:00,11.96966,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 10:00,10.26811,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 11:00,9.71144,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 12:00,11.05033,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 13:00,8.45307,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 14:00,6.73471,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 15:00,6.77244,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 16:00,7.54382,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 17:00,6.90758,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 18:00,5.12547,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 19:00,4.89035,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 20:00,4.77036,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 21:00,4.64662,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 22:00,5.68426,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/05 23:00,6.33745,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 00:00,7.78393,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 01:00,8.19906,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 02:00,7.06301,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 03:00,6.81985,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 04:00,7.22173,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 05:00,6.32989,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 06:00,6.62303,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 07:00,6.92846,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 08:00,5.18807,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 09:00,3.81607,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 10:00,2.85823,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 11:00,3.251,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 12:00,3.20565,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 13:00,3.35502,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 14:00,4.38528,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 15:00,5.76685,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 16:00,4.28869,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 17:00,3.11233,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 18:00,2.90691,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 19:00,3.66265,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 20:00,3.71781,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 21:00,4.74538,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 22:00,5.22653,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/06 23:00,5.60945,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 00:00,6.13464,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 01:00,6.22575,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 02:00,6.9739,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 03:00,8.17145,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 04:00,7.68187,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 05:00,8.79297,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 06:00,9.54545,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 07:00,14.52593,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 08:00,12.95929,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 09:00,11.33046,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 10:00,8.14879,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 11:00,7.18602,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 12:00,7.14541,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 13:00,5.50874,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 14:00,5.25893,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 15:00,5.32059,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 16:00,7.47619,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 17:00,8.97444,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 18:00,5.80206,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 19:00,4.3821,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 20:00,4.40982,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 21:00,4.52429,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 22:00,5.1387,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/07 23:00,6.36613,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 00:00,6.4717,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 01:00,8.03134,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 02:00,8.77785,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 03:00,9.5031,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 04:00,9.49238,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 05:00,9.79214,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 06:00,12.74781,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 07:00,15.47664,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 08:00,13.66868,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 09:00,8.20422,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 10:00,9.36319,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 11:00,10.26427,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 12:00,8.53514,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 13:00,7.66457,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 14:00,7.2834,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 15:00,8.68424,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 16:00,9.70288,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 17:00,8.54316,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 18:00,9.99666,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 19:00,10.12331,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 20:00,9.46172,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 21:00,8.88711,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 22:00,9.62225,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/08 23:00,11.24988,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 00:00,15.87947,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 01:00,16.35023,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 02:00,15.12104,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 03:00,14.04084,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 04:00,13.38596,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 05:00,15.41884,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 06:00,20.18645,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 07:00,25.46324,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 08:00,26.10726,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 09:00,25.58884,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 10:00,16.91274,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 11:00,13.23216,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 12:00,14.91465,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 13:00,12.8627,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 14:00,12.78597,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 15:00,10.65471,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 16:00,13.51897,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 17:00,16.33514,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 18:00,17.40003,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 19:00,15.09475,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 20:00,13.68606,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 21:00,15.07866,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 22:00,14.72811,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/09 23:00,15.54346,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 00:00,13.70867,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 01:00,15.06924,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 02:00,13.94379,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 03:00,12.8644,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 04:00,14.24833,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 05:00,15.87193,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 06:00,17.01213,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 07:00,10.55981,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 08:00,11.75715,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 09:00,11.4209,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 10:00,6.39439,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 11:00,5.45336,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 12:00,7.9674,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 13:00,7.46926,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 14:00,8.02327,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 15:00,6.75722,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 16:00,5.58196,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 17:00,7.19558,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 18:00,5.55473,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 19:00,7.899,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 20:00,5.37672,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 21:00,5.72109,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 22:00,6.91978,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/10 23:00,8.06796,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 00:00,5.8847,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 01:00,8.55337,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 02:00,6.19384,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 03:00,7.34841,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 04:00,7.22777,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 05:00,7.75613,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 06:00,7.49564,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 07:00,7.03638,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 08:00,6.25299,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 09:00,5.28707,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 10:00,4.57954,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 11:00,5.03044,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 12:00,6.21123,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 13:00,5.01588,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 14:00,3.84347,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 15:00,3.44566,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 16:00,3.16713,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 17:00,2.43728,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 18:00,3.63545,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 19:00,4.82552,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 20:00,5.11152,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 21:00,5.63141,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 22:00,8.46952,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/11 23:00,5.36351,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 00:00,5.00871,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 01:00,4.54847,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 02:00,4.52911,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 03:00,6.81816,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 04:00,8.21215,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 05:00,8.37224,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 06:00,8.98174,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 07:00,8.65437,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 08:00,7.8651,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 09:00,9.0198,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 10:00,8.61864,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 11:00,7.36429,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 12:00,6.67351,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 13:00,7.65409,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 14:00,7.54231,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 15:00,8.32286,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 16:00,9.56855,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 17:00,6.3987,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 18:00,6.33452,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 19:00,7.29001,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 20:00,6.43905,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 21:00,8.51607,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 22:00,11.05109,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/12 23:00,11.58741,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 00:00,11.50021,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 01:00,11.29892,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 02:00,11.55283,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 03:00,11.90167,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 04:00,11.42932,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 05:00,11.52616,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 06:00,11.68219,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 07:00,11.89842,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 08:00,11.99481,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 09:00,13.03981,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 10:00,13.84986,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 11:00,16.11964,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 12:00,17.16892,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 13:00,16.7506,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 14:00,17.32167,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 15:00,18.91396,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 16:00,16.26057,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 17:00,15.65686,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 18:00,13.48049,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 19:00,12.67543,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 20:00,11.46244,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 21:00,11.84215,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 22:00,14.42302,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/13 23:00,16.22675,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/14 00:00,17.77285,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/14 01:00,20.36161,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/14 02:00,19.56212,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/14 03:00,20.11772,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/14 04:00,21.01216,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/14 05:00,21.49733,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/03/14 06:00,24.02548,ug/m3_LC,0,1
